YEAR,MO,DY,HR,PRECTOTCORR,RH2M,PS,WS2M,T2M
2014,9,12,17,0.06,82.38,93.61,1.35,26.97
2014,9,12,18,0.07,90.19,93.65,0.98,25.6
2014,9,12,19,0.04,91.81,93.7,1.1,25
2014,9,12,20,0.05,93.5,93.76,1.16,24.62
2014,9,12,21,0.06,95.12,93.81,1.21,24.3
2014,9,12,22,0.07,96.25,93.82,1.27,24.03
2014,9,12,23,0.08,96.75,93.8,1.34,23.84
2014,9,13,0,0.1,97.06,93.77,1.33,23.64
2014,9,13,1,0.13,97.31,93.71,1.29,23.43
2014,9,13,2,0.17,97.62,93.66,1.23,23.21
2014,9,13,3,0.2,97.75,93.62,1.18,23.03
2014,9,13,4,0.23,97.94,93.61,1.08,22.85
2014,9,13,5,0.26,98.12,93.64,0.93,22.66
2014,9,13,6,0.29,97.81,93.67,0.9,22.78
2014,9,13,7,0.33,95.44,93.75,1.5,23.75
2014,9,13,8,0.42,92.62,93.83,1.59,24.69
2014,9,13,9,0.08,87.81,93.86,1.58,25.87
2014,9,13,10,0.1,81.56,93.85,1.44,26.9
2014,9,13,11,0.1,75.69,93.82,1.21,27.77
2014,9,13,12,0.08,72.12,93.74,1.07,28.3
2014,9,13,13,0.08,70.38,93.66,1.09,28.61
2014,9,13,14,0.09,69.5,93.58,1.1,28.64
2014,9,13,15,0.09,69.69,93.53,1,28.41
2014,9,13,16,0.07,73.12,93.51,0.73,28.03
2014,9,13,17,0.11,75.06,93.54,0.7,27.31
2014,9,13,18,0.07,84.5,93.58,0.48,25.99
2014,9,13,19,0.07,87.94,93.64,0.56,25.11
2014,9,13,20,0.07,91.19,93.69,0.73,24.47
2014,9,13,21,0.06,93.19,93.72,0.9,24.01
2014,9,13,22,0.06,94.75,93.72,1.04,23.6
2014,9,13,23,0.07,95.75,93.69,1.19,23.28
2014,9,14,0,0.07,96.5,93.65,1.35,23.02
2014,9,14,1,0.08,96.94,93.6,1.49,22.83
2014,9,14,2,0.08,97.19,93.56,1.6,22.67
2014,9,14,3,0.07,97.12,93.55,1.95,22.59
2014,9,14,4,0.07,97.12,93.57,2.21,22.48
2014,9,14,5,0.07,97.19,93.61,2.25,22.33
2014,9,14,6,0.07,96.88,93.68,2.4,22.37
2014,9,14,7,0.07,94.44,93.78,3,23.34
2014,9,14,8,0.07,88.44,93.86,3.66,24.58
2014,9,14,9,0.48,80.75,93.88,3.94,25.77
2014,9,14,10,0.58,76.44,93.88,3.86,26.76
2014,9,14,11,0.58,74,93.84,3.75,27.54
2014,9,14,12,0.52,73.25,93.77,3.66,27.95
2014,9,14,13,0.46,73.44,93.69,3.53,27.97
2014,9,14,14,0.4,73.5,93.62,3.41,27.83
2014,9,14,15,0.32,73.88,93.57,3.25,27.55
2014,9,14,16,0.27,76.94,93.56,2.88,26.96
2014,9,14,17,0.25,83.44,93.57,2.19,25.95
2014,9,14,18,0.23,92.81,93.62,1.21,24.23
2014,9,14,19,0.22,95.75,93.68,1.06,23.39
2014,9,14,20,0.21,97.31,93.73,0.98,22.91
2014,9,14,21,0.2,98.62,93.77,0.9,22.49
2014,9,14,22,0.17,99.12,93.77,0.87,22.24
2014,9,14,23,0.13,99,93.73,0.89,22.1
2014,9,15,0,0.1,98.81,93.68,0.93,21.96
2014,9,15,1,0.07,98.69,93.63,1.02,21.79
2014,9,15,2,0.07,98.5,93.57,1.15,21.65
2014,9,15,3,0.08,98.19,93.54,1.29,21.49
2014,9,15,4,0.09,98,93.54,1.38,21.3
2014,9,15,5,0.1,98.06,93.57,1.39,21.07
2014,9,15,6,0.11,97.06,93.62,1.59,21.22
2014,9,15,7,0.15,93.19,93.7,2.26,22.54
2014,9,15,8,0.24,84.31,93.77,2.31,24.58
2014,9,15,9,0.05,75.62,93.79,2.25,26.37
2014,9,15,10,0.07,71.75,93.78,1.97,27.56
2014,9,15,11,0.08,69.56,93.74,1.68,28.4
2014,9,15,12,0.1,67.75,93.67,1.35,29.02
2014,9,15,13,0.09,66.75,93.58,0.9,29.31
2014,9,15,14,0.06,67,93.51,0.43,29.27
2014,9,15,15,0.04,69.56,93.47,0.03,28.67
2014,9,15,16,0.03,74.06,93.47,0.27,27.81
2014,9,15,17,0.02,80.25,93.48,0.38,26.83
2014,9,15,18,0.02,88.31,93.51,0.38,25.44
2014,9,15,19,0.02,92.5,93.56,0.41,24.69
2014,9,15,20,0.02,94.19,93.62,0.5,24.24
2014,9,15,21,0.02,95.06,93.66,0.57,23.92
2014,9,15,22,0.02,95.62,93.66,0.55,23.69
2014,9,15,23,0.01,96.25,93.63,0.41,23.51
2014,9,16,0,0.01,96.88,93.6,0.16,23.29
2014,9,16,1,0.01,97.25,93.57,0.12,23.08
2014,9,16,2,0.01,97.38,93.54,0.41,22.93
2014,9,16,3,0.01,97.62,93.51,0.47,22.76
2014,9,16,4,0.01,97.88,93.52,0.45,22.58
2014,9,16,5,0.01,98.19,93.55,0.44,22.4
2014,9,16,6,0.01,97.62,93.6,0.48,22.56
2014,9,16,7,0.01,93.62,93.68,0.86,23.44
2014,9,16,8,0.01,87.88,93.74,1.01,24.51
2014,9,16,9,0,82.25,93.75,1.06,25.61
2014,9,16,10,0,77.88,93.73,1.05,26.65
2014,9,16,11,0,74.19,93.68,1.06,27.61
2014,9,16,12,0.01,71.62,93.6,1.05,28.26
2014,9,16,13,0.01,70.06,93.5,1.07,28.73
2014,9,16,14,0.01,69.19,93.41,1.12,28.91
2014,9,16,15,0.01,69,93.36,1.09,28.81
2014,9,16,16,0,71.81,93.35,1.03,28.2
2014,9,16,17,0,77.12,93.37,0.79,27.37
2014,9,16,18,0,85.19,93.41,0.51,25.94
2014,9,16,19,0,86.88,93.47,0.39,25.34
2014,9,16,20,0,85.81,93.52,0.34,25.08
2014,9,16,21,0,87.81,93.57,0.37,24.7
2014,9,16,22,0,90.38,93.57,0.46,24.15
2014,9,16,23,0,92.31,93.54,0.55,23.62
2014,9,17,0,0,94.31,93.5,0.59,23.15
2014,9,17,1,0,95.56,93.46,0.62,22.77
2014,9,17,2,0,96.25,93.42,0.67,22.5
2014,9,17,3,0.01,96.81,93.4,0.7,22.33
2014,9,17,4,0,97.38,93.4,0.7,22.11
2014,9,17,5,0,97.94,93.42,0.67,21.86
2014,9,17,6,0,97.38,93.47,0.77,22.08
2014,9,17,7,0.01,90.62,93.55,1.32,23.77
2014,9,17,8,0.01,81.94,93.61,1.2,25.76
2014,9,17,9,0.03,76.44,93.64,0.91,27.12
2014,9,17,10,0.04,72.88,93.63,0.71,28.21
2014,9,17,11,0.05,70.25,93.59,0.65,29.05
2014,9,17,12,0.06,68.38,93.51,0.74,29.66
2014,9,17,13,0.03,67.19,93.41,0.92,29.98
2014,9,17,14,0.02,66.75,93.32,1.05,30.05
2014,9,17,15,0.01,67.12,93.28,1.1,29.85
2014,9,17,16,0.01,70.06,93.29,1.07,29.26
2014,9,17,17,0.01,75.75,93.34,0.96,28.37
2014,9,17,18,0.01,85.44,93.41,0.75,26.76
2014,9,17,19,0.01,90.19,93.5,0.78,25.84
2014,9,17,20,0.01,93.06,93.59,0.88,25.23
2014,9,17,21,0.01,95.06,93.64,0.95,24.75
2014,9,17,22,0.01,96.5,93.64,0.96,24.37
2014,9,17,23,0.01,97.38,93.62,0.97,24.08
2014,9,18,0,0.01,98.06,93.58,1.06,23.82
2014,9,18,1,0.01,98.56,93.55,1.17,23.62
2014,9,18,2,0.01,98.88,93.51,1.28,23.44
2014,9,18,3,0.01,98.94,93.5,1.3,23.3
2014,9,18,4,0.01,99.12,93.53,1.19,23.13
2014,9,18,5,0.01,99.44,93.59,1.05,22.96
2014,9,18,6,0.01,98.19,93.66,1.18,23.25
2014,9,18,7,0.01,93.38,93.73,1.96,24.58
2014,9,18,8,0.01,87.19,93.77,2.04,26.16
2014,9,18,9,1.18,82.44,93.79,1.88,27.41
2014,9,18,10,1.51,79.19,93.79,1.64,28.32
2014,9,18,11,1.58,76.31,93.77,1.53,29.08
2014,9,18,12,1.31,74.12,93.71,1.5,29.63
2014,9,18,13,0.78,72.06,93.62,1.54,30.05
2014,9,18,14,0.48,71.5,93.54,1.5,30.1
2014,9,18,15,0.26,75.25,93.51,1.25,29.44
2014,9,18,16,0.17,80.69,93.52,0.9,28.62
2014,9,18,17,0.12,83.81,93.55,0.78,27.69
2014,9,18,18,0.17,91.56,93.59,0.42,26.58
2014,9,18,19,0.16,92.44,93.65,0.42,26.1
2014,9,18,20,0.17,93.31,93.74,0.41,25.76
2014,9,18,21,0.19,93.81,93.81,0.32,25.5
2014,9,18,22,0.2,94.5,93.83,0.3,25.23
2014,9,18,23,0.21,95.69,93.82,0.31,24.92
2014,9,19,0,0.22,96.75,93.77,0.37,24.62
2014,9,19,1,0.21,97.5,93.7,0.46,24.4
2014,9,19,2,0.24,97.81,93.63,0.56,24.19
2014,9,19,3,0.26,98,93.58,0.65,24.01
2014,9,19,4,0.27,98,93.56,0.73,23.83
2014,9,19,5,0.28,98.12,93.61,0.75,23.62
2014,9,19,6,0.29,97.81,93.68,0.82,23.61
2014,9,19,7,0.31,95,93.79,1.3,24.51
2014,9,19,8,0.35,88.5,93.89,1.23,25.77
2014,9,19,9,0.7,80.44,93.93,1.19,27.17
2014,9,19,10,1.3,74.25,93.92,1.25,28.39
2014,9,19,11,1.66,70.94,93.87,1.31,29.32
2014,9,19,12,1.59,69.19,93.78,1.51,29.87
2014,9,19,13,1.47,68.88,93.68,1.9,30.05
2014,9,19,14,1.34,69.69,93.6,2.28,29.9
2014,9,19,15,1.15,72.69,93.55,2.49,29.28
2014,9,19,16,0.91,78,93.55,2.46,28.37
2014,9,19,17,0.69,84.5,93.59,2.26,27.05
2014,9,19,18,0.53,93.5,93.64,1.67,25.51
2014,9,19,19,0.43,95.94,93.69,1.68,24.88
2014,9,19,20,0.38,97.31,93.73,1.49,24.5
2014,9,19,21,0.31,97.94,93.77,1.32,24.19
2014,9,19,22,0.28,98.19,93.77,1.25,23.9
2014,9,19,23,0.27,98.19,93.76,1.24,23.57
2014,9,20,0,0.24,98.12,93.73,1.22,23.18
2014,9,20,1,0.19,98.06,93.68,1.16,22.76
2014,9,20,2,0.14,97.94,93.64,1.07,22.33
2014,9,20,3,0.11,97.88,93.61,0.99,22.01
2014,9,20,4,0.09,97.56,93.61,1.02,21.87
2014,9,20,5,0.08,97.44,93.63,1.16,21.76
2014,9,20,6,0.07,96.94,93.67,1.48,21.98
2014,9,20,7,0.08,93.81,93.72,2.32,23.21
2014,9,20,8,0.21,87.5,93.76,2.76,24.65
2014,9,20,9,0.41,79.94,93.77,3.76,26.08
2014,9,20,10,1.04,76.06,93.73,4.32,27.26
2014,9,20,11,1.64,74.25,93.68,4.55,28.1
2014,9,20,12,2.01,74.06,93.61,4.54,28.38
2014,9,20,13,2.2,75.94,93.54,4.17,27.99
2014,9,20,14,2.19,78.62,93.47,3.58,27.58
2014,9,20,15,1.98,82.31,93.41,2.89,27.08
2014,9,20,16,1.81,86.88,93.39,2.12,26.45
2014,9,20,17,1.48,91.44,93.41,1.4,25.66
2014,9,20,18,1.11,95.88,93.45,0.73,24.54
2014,9,20,19,0.93,96.38,93.5,0.66,24.13
2014,9,20,20,0.96,96.12,93.56,0.6,23.96
2014,9,20,21,1.04,96,93.6,0.56,23.82
2014,9,20,22,1.13,96.31,93.59,0.55,23.61
2014,9,20,23,1.14,96.75,93.56,0.59,23.4
2014,9,21,0,1.15,96.88,93.52,0.65,23.23
2014,9,21,1,1.01,97.06,93.48,0.72,23.05
2014,9,21,2,0.84,97.5,93.43,0.79,22.86
2014,9,21,3,0.72,97.75,93.4,0.87,22.62
2014,9,21,4,0.54,97.88,93.41,0.98,22.44
2014,9,21,5,0.37,97.94,93.44,1.13,22.37
2014,9,21,6,0.25,97.75,93.49,1.46,22.48
2014,9,21,7,0.15,96.38,93.56,2.34,23.21
2014,9,21,8,0.12,94.31,93.64,2.79,23.94
2014,9,21,9,0.32,90.38,93.69,3.47,24.72
2014,9,21,10,0.09,85.88,93.69,3.88,25.53
2014,9,21,11,0.14,82.06,93.65,4.05,26.23
2014,9,21,12,0.41,80.25,93.57,4.05,26.58
2014,9,21,13,1.05,80.75,93.5,3.95,26.57
2014,9,21,14,1.07,82.5,93.44,3.77,26.36
2014,9,21,15,0.83,85.12,93.41,3.5,26.01
2014,9,21,16,0.89,88.69,93.42,3.17,25.51
2014,9,21,17,0.7,92.94,93.46,2.63,24.82
2014,9,21,18,0.36,96.12,93.52,2.22,24.04
2014,9,21,19,0.24,96.94,93.6,2.38,23.67
2014,9,21,20,0.13,97.31,93.68,2.36,23.43
2014,9,21,21,0.09,97.5,93.73,2.24,23.21
2014,9,21,22,0.18,97.69,93.74,2.07,22.98
2014,9,21,23,0.45,97.94,93.71,1.8,22.7
2014,9,22,0,0.7,98.19,93.68,1.56,22.47
2014,9,22,1,0.88,98.19,93.65,1.41,22.32
2014,9,22,2,0.93,98.19,93.63,1.3,22.23
2014,9,22,3,0.81,98.25,93.62,1.24,22.15
2014,9,22,4,0.62,98.25,93.63,1.18,22.05
2014,9,22,5,0.42,98.31,93.67,1.15,21.91
2014,9,22,6,0.29,97.94,93.72,1.4,22.05
2014,9,22,7,0.26,95.31,93.79,2.28,23.19
2014,9,22,8,0.32,89.5,93.85,2.49,24.69
2014,9,22,9,0.15,80.62,93.89,2.85,26.23
2014,9,22,10,0.18,73.44,93.9,3.23,27.45
2014,9,22,11,0.38,70.38,93.89,3.49,28.27
2014,9,22,12,0.53,69.31,93.83,3.61,28.74
2014,9,22,13,0.55,69.19,93.77,3.62,28.86
2014,9,22,14,0.46,70,93.73,3.51,28.63
2014,9,22,15,0.33,71.44,93.7,3.32,28.16
2014,9,22,16,0.19,75.12,93.71,2.85,27.43
2014,9,22,17,0.16,82.44,93.76,2.02,26.19
2014,9,22,18,0.13,91.19,93.82,1.2,24.27
2014,9,22,19,0.1,92.5,93.9,1.11,23.47
2014,9,22,20,0.07,92.81,93.96,1.08,22.97
2014,9,22,21,0.04,92.69,94.01,1.05,22.54
2014,9,22,22,0.03,92.38,94.01,1.03,22.15
2014,9,22,23,0.03,92.38,93.97,1.06,21.76
2014,9,23,0,0.04,92.75,93.91,1.12,21.33
2014,9,23,1,0.07,92.75,93.85,1.22,21.03
2014,9,23,2,0.13,92.56,93.79,1.31,20.85
2014,9,23,3,0.14,92.38,93.76,1.38,20.62
2014,9,23,4,0.12,92.38,93.75,1.43,20.25
2014,9,23,5,0.1,92.5,93.76,1.48,19.87
2014,9,23,6,0.08,92.19,93.79,1.62,19.95
2014,9,23,7,0.06,87.25,93.84,2.62,21.87
2014,9,23,8,0.04,83.69,93.9,2.86,23.55
2014,9,23,9,0.01,73.75,93.93,3.08,26.18
2014,9,23,10,0.03,67.5,93.94,3.26,27.87
2014,9,23,11,0.04,64.88,93.92,3.28,28.83
2014,9,23,12,0.06,63.81,93.87,3.28,29.3
2014,9,23,13,0.05,64,93.8,3.27,29.32
2014,9,23,14,0.05,65.25,93.75,3.18,28.97
2014,9,23,15,0.05,67.69,93.72,2.82,28.45
2014,9,23,16,0.06,70.88,93.73,2.24,27.89
2014,9,23,17,0.11,76.62,93.78,1.61,26.56
2014,9,23,18,0.05,87.5,93.84,0.84,24.6
2014,9,23,19,0.05,87,93.92,0.84,23.88
2014,9,23,20,0.05,86.06,93.98,0.86,23.33
2014,9,23,21,0.05,86.94,94.01,0.89,22.69
2014,9,23,22,0.04,88.69,93.99,0.92,21.98
2014,9,23,23,0.04,89.94,93.95,0.98,21.4
2014,9,24,0,0.03,90.5,93.91,1.03,20.98
2014,9,24,1,0.02,90.75,93.87,1.06,20.7
2014,9,24,2,0.01,91.12,93.85,1.08,20.52
2014,9,24,3,0.01,91.56,93.85,1.17,20.47
2014,9,24,4,0.01,92.5,93.88,1.26,20.39
2014,9,24,5,0.01,93.56,93.92,1.33,20.3
2014,9,24,6,0.01,94.06,93.96,1.51,20.6
2014,9,24,7,0.01,89.56,94.02,2.61,22.58
2014,9,24,8,0.01,84.19,94.06,2.76,24.51
2014,9,24,9,0,75.56,94.09,2.91,26.59
2014,9,24,10,0,69.56,94.09,2.82,27.98
2014,9,24,11,0,65.94,94.07,2.66,28.82
2014,9,24,12,0,64.19,94.01,2.53,29.26
2014,9,24,13,0,63.56,93.94,2.44,29.37
2014,9,24,14,0,63.88,93.87,2.32,29.16
2014,9,24,15,0,65.38,93.84,2.16,28.76
2014,9,24,16,0,70.44,93.84,1.67,28.11
2014,9,24,17,0,74.75,93.86,1.48,26.94
2014,9,24,18,0,87.75,93.91,0.83,24.84
2014,9,24,19,0,88.62,93.97,0.85,23.94
2014,9,24,20,0,89.56,94.03,0.87,23.38
2014,9,24,21,0,90.38,94.06,0.87,22.9
2014,9,24,22,0,91.12,94.05,0.87,22.48
2014,9,24,23,0,91.69,94.03,0.88,22.08
2014,9,25,0,0,92,94.01,0.91,21.75
2014,9,25,1,0,92.19,94,0.94,21.44
2014,9,25,2,0,92.5,93.98,0.98,21.15
2014,9,25,3,0,92.75,93.98,1.04,20.88
2014,9,25,4,0,93.06,93.99,1.16,20.64
2014,9,25,5,0,93.25,94.02,1.31,20.42
2014,9,25,6,0,92.94,94.07,1.57,20.56
2014,9,25,7,0,86.44,94.15,2.71,22.52
2014,9,25,8,0,80.94,94.22,2.92,24.37
2014,9,25,9,0,72.88,94.26,3.16,26.37
2014,9,25,10,0,68.56,94.25,3.3,27.62
2014,9,25,11,0,65.94,94.22,3.39,28.42
2014,9,25,12,0,64.44,94.15,3.45,28.8
2014,9,25,13,0,64,94.08,3.47,28.77
2014,9,25,14,0,64.75,94.02,3.39,28.48
2014,9,25,15,0,66.62,93.98,3.17,27.96
2014,9,25,16,0,70.44,93.98,2.67,27.26
2014,9,25,17,0,79.12,93.99,1.79,25.87
2014,9,25,18,0,89.62,94.03,1.03,23.58
2014,9,25,19,0,90.88,94.1,0.98,22.77
2014,9,25,20,0,91.5,94.17,0.98,22.26
2014,9,25,21,0,91.88,94.21,0.99,21.76
2014,9,25,22,0,92.12,94.2,1.02,21.26
2014,9,25,23,0,92.12,94.18,1.08,20.76
2014,9,26,0,0,91.75,94.15,1.17,20.32
2014,9,26,1,0,91.19,94.11,1.24,19.91
2014,9,26,2,0,90.5,94.07,1.32,19.54
2014,9,26,3,0,89.81,94.05,1.42,19.22
2014,9,26,4,0,89.31,94.05,1.54,18.92
2014,9,26,5,0,89.06,94.1,1.67,18.69
2014,9,26,6,0,88.38,94.15,1.85,18.82
2014,9,26,7,0,81.25,94.22,2.83,21.08
2014,9,26,8,0,77.06,94.29,3.11,23.05
2014,9,26,9,0,70.88,94.33,3.16,25.66
2014,9,26,10,0,64.5,94.35,3.36,27.45
2014,9,26,11,0,61.06,94.33,3.41,28.41
2014,9,26,12,0,59.38,94.26,3.45,28.96
2014,9,26,13,0,59.19,94.18,3.41,29.11
2014,9,26,14,0,60.31,94.11,3.24,28.93
2014,9,26,15,0,62.81,94.07,2.97,28.48
2014,9,26,16,0,67.25,94.06,2.48,27.69
2014,9,26,17,0,76.75,94.08,1.75,26.14
2014,9,26,18,0,88.25,94.12,1.02,23.44
2014,9,26,19,0,89.56,94.19,1.02,22.54
2014,9,26,20,0,90.31,94.28,1.03,21.95
2014,9,26,21,0,90.69,94.33,1.08,21.4
2014,9,26,22,0,91,94.34,1.16,20.86
2014,9,26,23,0,91.06,94.34,1.25,20.38
2014,9,27,0,0,91.06,94.32,1.32,19.94
2014,9,27,1,0,91.06,94.29,1.39,19.54
2014,9,27,2,0,91.06,94.25,1.45,19.16
2014,9,27,3,0,90.88,94.24,1.52,18.87
2014,9,27,4,0,90.62,94.26,1.59,18.62
2014,9,27,5,0,90.31,94.3,1.61,18.4
2014,9,27,6,0,89.81,94.35,1.66,18.55
2014,9,27,7,0,81.88,94.41,2.53,21.28
2014,9,27,8,0,76.38,94.47,2.79,23.4
2014,9,27,9,0,68.94,94.51,3.13,25.78
2014,9,27,10,0,64.12,94.51,2.61,27.28
2014,9,27,11,0,60.81,94.47,1.95,28.41
2014,9,27,12,0,59.12,94.41,1.51,29.1
2014,9,27,13,0,58.62,94.33,1.24,29.36
2014,9,27,14,0,58.38,94.25,1.04,29.3
2014,9,27,15,0,59,94.19,0.92,28.79
2014,9,27,16,0,60.38,94.18,0.69,28.55
2014,9,27,17,0,62.06,94.19,0.68,27.63
2014,9,27,18,0,70.81,94.23,0.55,25.98
2014,9,27,19,0,73.31,94.3,0.72,24.94
2014,9,27,20,0,77.19,94.37,0.88,23.92
2014,9,27,21,0,82.5,94.4,0.97,22.69
2014,9,27,22,0,86.25,94.4,1.02,21.72
2014,9,27,23,0,87.94,94.36,1.08,21.08
2014,9,28,0,0,89.06,94.33,1.14,20.55
2014,9,28,1,0,89.75,94.28,1.2,20.14
2014,9,28,2,0,90.31,94.25,1.25,19.77
2014,9,28,3,0,90.56,94.24,1.26,19.5
2014,9,28,4,0,90.56,94.26,1.25,19.3
2014,9,28,5,0,90.31,94.32,1.26,19.17
2014,9,28,6,0,89.81,94.38,1.27,19.44
2014,9,28,7,0,81.88,94.46,1.96,22.41
2014,9,28,8,0,75.12,94.53,2.3,24.46
2014,9,28,9,0.03,67.31,94.57,2.15,27
2014,9,28,10,0.1,63.56,94.56,2,28.37
2014,9,28,11,0.02,61.19,94.51,1.94,29.1
2014,9,28,12,0.02,59.88,94.43,2,29.37
2014,9,28,13,0.02,59.75,94.33,2.09,29.33
2014,9,28,14,0.02,60.69,94.25,2.18,28.98
2014,9,28,15,0.01,62.94,94.22,2.1,28.34
2014,9,28,16,0.01,66.75,94.21,1.78,27.69
2014,9,28,17,0,74,94.23,1.43,26.37
2014,9,28,18,0.01,85.94,94.27,0.86,23.94
2014,9,28,19,0,85.69,94.34,0.88,23.24
2014,9,28,20,0,85.75,94.42,0.88,22.77
2014,9,28,21,0,86.19,94.45,0.87,22.29
2014,9,28,22,0,86.88,94.44,0.88,21.79
2014,9,28,23,0,87.5,94.42,0.9,21.33
2014,9,29,0,0,88.06,94.38,0.93,20.91
2014,9,29,1,0,88.62,94.33,0.95,20.51
2014,9,29,2,0.01,89.38,94.28,0.97,20.14
2014,9,29,3,0.01,89.94,94.26,1,19.82
2014,9,29,4,0.01,90.25,94.27,1.03,19.56
2014,9,29,5,0,90.56,94.32,1.05,19.33
2014,9,29,6,0,90.81,94.36,1.06,19.45
2014,9,29,7,0,83.94,94.43,1.72,22.3
2014,9,29,8,0,77.38,94.5,1.97,24.2
2014,9,29,9,0.18,68.62,94.52,1.96,26.73
2014,9,29,10,0.34,64.25,94.5,1.81,28.09
2014,9,29,11,0.18,60.94,94.46,1.75,28.94
2014,9,29,12,0.07,59.44,94.37,1.79,29.3
2014,9,29,13,0.02,59.12,94.28,1.82,29.36
2014,9,29,14,0,59.69,94.18,1.85,29.14
2014,9,29,15,0,61.56,94.13,1.88,28.67
2014,9,29,16,0,66.25,94.12,1.63,27.96
2014,9,29,17,0,73.25,94.14,1.39,26.62
2014,9,29,18,0,86.69,94.19,0.91,23.89
2014,9,29,19,0,88.25,94.26,0.97,23
2014,9,29,20,0,89.38,94.34,0.99,22.49
2014,9,29,21,0,89.94,94.38,0.96,22.11
2014,9,29,22,0,90,94.37,0.92,21.79
2014,9,29,23,0,90.25,94.35,0.9,21.47
2014,9,30,0,0,90.81,94.33,0.88,21.13
2014,9,30,1,0,91.31,94.28,0.87,20.82
2014,9,30,2,0.01,91.31,94.24,0.86,20.59
2014,9,30,3,0.01,90.38,94.23,0.83,20.5
2014,9,30,4,0.01,88.69,94.24,0.77,20.58
2014,9,30,5,0.01,87.31,94.29,0.64,20.61
2014,9,30,6,0.01,84.81,94.37,0.5,21.09
2014,9,30,7,0.01,83.06,94.46,0.29,23.14
2014,9,30,8,0.04,74.19,94.53,0.39,25.15
2014,9,30,9,0,65.62,94.56,1.26,27.27
2014,9,30,10,0,63.12,94.53,1.47,28.23
2014,9,30,11,0,61.69,94.47,1.52,28.83
2014,9,30,12,0,60.75,94.39,1.56,29.12
2014,9,30,13,0,60.44,94.29,1.58,29.19
2014,9,30,14,0,60.56,94.21,1.63,29.01
2014,9,30,15,0,62.06,94.17,1.64,28.51
2014,9,30,16,0,65.44,94.17,1.41,27.94
2014,9,30,17,0,69.69,94.2,1.15,26.8
2014,9,30,18,0,84.12,94.25,0.72,24.62
2014,9,30,19,0,85.25,94.32,0.78,23.8
2014,9,30,20,0,86.19,94.42,0.81,23.21
2014,9,30,21,0,85.75,94.47,0.82,22.79
2014,9,30,22,0,83.94,94.48,0.79,22.65
2014,9,30,23,0,82.31,94.46,0.67,22.55
2014,10,1,0,0,81.69,94.43,0.51,22.37
2014,10,1,1,0,81.56,94.39,0.38,22.18
2014,10,1,2,0,81.5,94.35,0.35,22.01
2014,10,1,3,0,82,94.34,0.31,21.74
2014,10,1,4,0,82.56,94.35,0.2,21.49
2014,10,1,5,0,83.06,94.38,0.08,21.28
2014,10,1,6,0,83.44,94.45,0.06,21.33
2014,10,1,7,0,84.38,94.51,0.27,22.68
2014,10,1,8,0,75.31,94.56,0.24,24.67
2014,10,1,9,0,66.38,94.57,0.3,26.77
2014,10,1,10,0,62.88,94.53,0.76,27.78
2014,10,1,11,0.11,61.69,94.46,1.16,28.47
2014,10,1,12,0.17,61.44,94.37,1.51,28.83
2014,10,1,13,0.43,61.56,94.27,1.8,28.88
2014,10,1,14,0.91,62.31,94.19,1.96,28.75
2014,10,1,15,0.5,64.5,94.15,2.04,28.25
2014,10,1,16,0.83,70.31,94.16,1.68,27.4
2014,10,1,17,0.48,76.19,94.2,1.52,26.04
2014,10,1,18,0.14,89.12,94.25,0.95,23.73
2014,10,1,19,0.05,91.12,94.32,1.04,22.74
2014,10,1,20,0,92.56,94.39,1.1,22.13
2014,10,1,21,0,93.38,94.44,1.09,21.68
2014,10,1,22,0,93.81,94.44,1.02,21.32
2014,10,1,23,0,94.19,94.42,0.9,21
2014,10,2,0,0,94.12,94.4,0.8,20.77
2014,10,2,1,0.05,93.88,94.36,0.73,20.62
2014,10,2,2,0.45,93.81,94.34,0.67,20.44
2014,10,2,3,0.25,93.5,94.32,0.59,20.33
2014,10,2,4,0.06,93.12,94.32,0.51,20.26
2014,10,2,5,0.04,92.56,94.35,0.42,20.26
2014,10,2,6,0.03,92,94.4,0.31,20.44
2014,10,2,7,0.06,92.81,94.45,0.24,21.93
2014,10,2,8,0.23,83.94,94.51,0.18,23.88
2014,10,2,9,0.22,69.56,94.52,0.23,26.46
2014,10,2,10,0.42,64.56,94.5,0.52,27.56
2014,10,2,11,0.2,62.81,94.44,0.74,28.23
2014,10,2,12,0.09,61.69,94.34,0.91,28.67
2014,10,2,13,0.08,61.25,94.24,1.07,28.8
2014,10,2,14,0.1,61.56,94.16,1.18,28.54
2014,10,2,15,0.16,62.44,94.11,1.24,28.26
2014,10,2,16,0.34,66.56,94.1,1.08,27.65
2014,10,2,17,0.12,69.75,94.1,1.01,26.69
2014,10,2,18,0.23,82.06,94.14,0.69,24.69
2014,10,2,19,0.08,84.56,94.2,0.79,23.62
2014,10,2,20,0.01,87.62,94.25,0.85,22.76
2014,10,2,21,0,90.19,94.28,0.84,22.07
2014,10,2,22,0,91.62,94.27,0.81,21.55
2014,10,2,23,0,92.44,94.24,0.75,21.17
2014,10,3,0,0,92.62,94.2,0.7,20.9
2014,10,3,1,0.01,93,94.15,0.66,20.65
2014,10,3,2,0.04,93.19,94.11,0.63,20.46
2014,10,3,3,0.03,93.38,94.1,0.59,20.32
2014,10,3,4,0.01,93.69,94.12,0.56,20.15
2014,10,3,5,0,93.81,94.16,0.55,20.05
2014,10,3,6,0,93.75,94.22,0.55,20.13
2014,10,3,7,0,90.5,94.3,0.9,22.01
